task_name,name,instruction,explicit_shader_terms,shader_file_count,shader_files,candidate,category
task_0186,Tilemap Isometric V,"Update `res://assets/tile_set.tres` so that only the path tiles are walkable in the tileset navigation setup. This includes the bordered path tile that is not part of the terrain set. All non-path tiles should have no walkable navigation polygon. Use the same rectangle navigation polygon shape for all walkable tiles as previous. Do not change the existing tile shape, tile size, terrain setup, probabilities, or tile map structure.",,0,,False,not_shader
task_0187,Build the gritty world environment stack i,"Under Main, configure the WorldEnvironment so its Environment keeps the procedural sky background (background_mode = Sky) with *environment* background energy multiplier equal to 3.0, the ProceduralSkyMaterial's sky colors (top and horizon) set to #c29e85, ground bottom color to #14222e, and ground horizon color to #3c3831, switches to ACES tone mapping, enables SSR with 128 max steps and 0.51 depth tolerance, enables SSAO at intensity 5.54, enables SDFGI with occlusion (bounce feedback 1.44, 6 cascades, 0.1 min cell size), and activates glow using LensDirtTexture.png with normalized screen blend (intensity 4.33, strength 0.88, bloom 0.05).",,0,,False,not_shader
task_0188,Build the gritty world environment stack ii,"Under Main, configure the WorldEnvironment so its Environment keeps the procedural sky background (background_mode = Sky) with sky material's energy multiplier equal to 0.5, the ProceduralSkyMaterial's sky top color set to #90a6d7, sky horizon color to #8da5df, ground bottom color to #14222e, and ground horizon color to #3c3831, switches to ACES tone mapping, enables SSR with 128 max steps and 0.51 depth tolerance, enables SSAO at intensity 5.54, enables SDFGI with occlusion (bounce feedback 1.44, 6 cascades, 0.1 min cell size), and activates glow using LensDirtTexture.png with normalized screen blend (intensity 4.33, strength 0.88, bloom 0.05).",,0,,False,not_shader
task_0189,Tilemap Signs,"Update `res://assets/tile_set.tres` to add two custom data layers named `isSign` and `direction`. `isSign` should be a boolean layer and should be set to `true` only for the 5 sign tiles in the atlas. `direction` should be a `Vector2i` layer: the left-arrow signs should use `Vector2i.LEFT`, the right-arrow signs should use `Vector2i.RIGHT`, and the empty sign should remain `Vector2i.ZERO`. Tiles that are not signs should not have a direction value set. Do not change the existing tile map structure or atlas setup beyond what is needed to add this sign data.",,0,,False,not_shader
task_0190,Tilemap New Collision Data,Update `res://assets/tile_set.tres` so the remaining solid tiles that currently lack collision shapes are given collisions. Add collision boxes to the water pipe tiles and the solid leaf block tiles that are still missing them. Use the same single full-tile rectangular collision polygon already used by the other solid tiles. All other tiles should remain without collision.,,0,,False,not_shader
task_0191,Build the gritty world environment stack iii,"Under Main, configure the WorldEnvironment so its Environment keeps the procedural sky background (background_mode = Sky) with *environment* background energy multiplier equal to 3.0, the ProceduralSkyMaterial's sky colors (top and horizon) set to #c29e85, ground bottom color to #14222e, and ground horizon color to #3c3831, switches to Reinhard tone mapping with 2.0 exposure, enables SSR with 128 max steps and 0.8 depth tolerance, enables SSAO at intensity 4.0, enables SDFGI with occlusion (bounce feedback 1.44, 6 cascades, 0.1 min cell size), and activates glow using LensDirtTexture.png with normalized screen blend (intensity 4.33, strength 0.88, bloom 0.05).",,0,,False,not_shader
task_0192,Dust Particles Ambience,"In scenes/main.tscn, add a GPUParticles2D node named DustParticles under a Node2D named Visuals. Set its position to (320, 180), z_index to 99, amount to 20, lifetime to 6, and assign assets/sprites/star_particle.png as the texture. Create a ParticleProcessMaterial with box emission (set emission shape to box and set the emission box extents X to 320), spread 180, initial velocity 20–30, angular velocity 20–40, set gravity Y to 0, scale min 0.1 max 0.2, and assign it to the particles. Add a CurveTexture as the scale_curve. Set the particle material color alpha to a semi-transparent value between 0 and 1.",,0,,False,not_shader
task_0193,Dust Particles Point Emission,"In scenes/main.tscn, add a GPUParticles2D node named DustParticles under a Node2D named Visuals. Set its position to (320, 180), z_index to 90, amount to 12, lifetime to 4.0, and assign assets/sprites/star_particle.png as the texture. Create a ParticleProcessMaterial with point emission (set emission shape to point), spread 20.0, initial velocity 12-18, angular velocity 5-15, set gravity Y to 0, scale min 0.08 max 0.14, and assign it to the particles. Add a CurveTexture as the scale_curve. Set the particle material color alpha to a semi-transparent value between 0 and 1.",,0,,False,not_shader
task_0194,Dust Particles Sphere Emission,"In scenes/main.tscn, add a GPUParticles2D node named DustParticles under a Node2D named Visuals. Set its position to (320, 180), z_index to 91, amount to 16, lifetime to 5.0, and assign assets/sprites/star_particle.png as the texture. Create a ParticleProcessMaterial with sphere emission (set emission shape to sphere and set the emission sphere radius to 96), spread 110.0, initial velocity 18-26, angular velocity 10-20, set gravity Y to 0, scale min 0.09 max 0.17, and assign it to the particles. Add a CurveTexture as the scale_curve. Set the particle material color alpha to a semi-transparent value between 0 and 1.",,0,,False,not_shader
task_0195,Dust Particles Sphere Surface Emission,"In scenes/main.tscn, add a GPUParticles2D node named DustParticles under a Node2D named Visuals. Set its position to (320, 180), z_index to 92, amount to 18, lifetime to 5.5, and assign assets/sprites/star_particle.png as the texture. Create a ParticleProcessMaterial with sphere surface emission (set emission shape to sphere surface and set the emission sphere radius to 140), spread 140.0, initial velocity 22-32, angular velocity 15-25, set gravity Y to 0, scale min 0.1 max 0.18, and assign it to the particles. Add a CurveTexture as the scale_curve. Set the particle material color alpha to a semi-transparent value between 0 and 1.",,0,,False,not_shader
task_0196,Dust Particles Box Emission,"In scenes/main.tscn, add a GPUParticles2D node named DustParticles under a Node2D named Visuals. Set its position to (320, 180), z_index to 99, amount to 20, lifetime to 6.0, and assign assets/sprites/star_particle.png as the texture. Create a ParticleProcessMaterial with box emission (set emission shape to box and set the emission box extents X to 320), spread 180.0, initial velocity 20-30, angular velocity 20-40, set gravity Y to 0, scale min 0.1 max 0.2, and assign it to the particles. Add a CurveTexture as the scale_curve. Set the particle material color alpha to a semi-transparent value between 0 and 1.",,0,,False,not_shader
task_0197,Dust Particles Points Emission,"In scenes/main.tscn, add a GPUParticles2D node named DustParticles under a Node2D named Visuals. Set its position to (320, 180), z_index to 93, amount to 14, lifetime to 4.5, and assign assets/sprites/star_particle.png as the texture. Create a ParticleProcessMaterial with points emission (set emission shape to points), spread 75.0, initial velocity 14-24, angular velocity 8-28, set gravity Y to 0, scale min 0.06 max 0.12, and assign it to the particles. Add a CurveTexture as the scale_curve. Set the particle material color alpha to a semi-transparent value between 0 and 1.",,0,,False,not_shader
task_0198,Dust Particles Directed Points Emission,"In scenes/main.tscn, add a GPUParticles2D node named DustParticles under a Node2D named Visuals. Set its position to (320, 180), z_index to 94, amount to 15, lifetime to 4.8, and assign assets/sprites/star_particle.png as the texture. Create a ParticleProcessMaterial with directed points emission (set emission shape to directed points), spread 45.0, initial velocity 26-36, angular velocity 12-22, set gravity Y to 0, scale min 0.07 max 0.13, and assign it to the particles. Add a CurveTexture as the scale_curve. Set the particle material color alpha to a semi-transparent value between 0 and 1.",,0,,False,not_shader
task_0199,Dust Particles Ring Emission,"In scenes/main.tscn, add a GPUParticles2D node named DustParticles under a Node2D named Visuals. Set its position to (320, 180), z_index to 95, amount to 22, lifetime to 5.2, and assign assets/sprites/star_particle.png as the texture. Create a ParticleProcessMaterial with ring emission (set emission shape to ring and set the emission ring radius to 150), spread 160.0, initial velocity 16-28, angular velocity 18-30, set gravity Y to 0, scale min 0.09 max 0.16, and assign it to the particles. Add a CurveTexture as the scale_curve. Set the particle material color alpha to a semi-transparent value between 0 and 1.",,0,,False,not_shader
task_0200,Trap Spawning Points Visual Alignment,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place SpawnTop at the tip of the upper spike, and SpawnBot at the position of the tip of the lower spike; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0201,Trap Spawning Points Centered Variant,"Move the Trap node to the center of the viewport at position (320, 180) and scale it up to (4, 4). Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place SpawnTop at the tip of the upper spike, and SpawnBot at the position of the tip of the lower spike; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0202,Trap Spawning Points Rotated Variant,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place SpawnTop at the tip of the upper spike, and SpawnBot at the position of the tip of the lower spike; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0203,Trap Spawning Points Spike Count Variant,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place SpawnTop on the 5th spike from the left in the image of spikes, and place SpawnBot on the 6th spike from the right; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0204,Tree Spawning Points Branch Variant,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0205,Tree Spawning Points Scale Variant E,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0206,Tree Spawning Points Scale Variant F,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0207,Tree Spawning Points Scale Variant G,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0208,Tree Spawning Points Scale Variant H,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0209,Tree Spawning Points Scale Variant I,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0210,Tree Spawning Points Scale Variant J,"Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0211,Tree Spawning Points Restore Variant K,"Rotate the Sprite2D back to 0 and scale it back to Vector2(0.07473366, 0.08652595). Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0212,Tree Spawning Points Restore Variant L,"Rotate the Sprite2D back to 0 and scale it back to Vector2(0.07473366, 0.08652595). Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0213,Tree Spawning Points Restore Variant M,"Rotate the Sprite2D back to 0 and scale it back to Vector2(0.07473366, 0.08652595). Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0214,Tree Spawning Points Restore Variant N,"Rotate the Sprite2D back to 0 and scale it back to Vector2(0.07473366, 0.08652595). Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0215,Tree Spawning Points Restore Variant O,"Rotate the Sprite2D back to 0 and scale it back to Vector2(0.07473366, 0.08652595). Add a Node2D named SpawningPoints under the Trap node. Inside SpawningPoints, create two Marker2D children named SpawnTop and SpawnBot. Place one marker on the bottom tip of the branch closest to the water surface, and place the other marker at the rightmost bottom tip of the trunk of the tree; ensure each Marker2D's position is visually aligned with the sprite texture. Set SpawnBot's z_index to 1.",,0,,False,not_shader
task_0216,Platformer Coin Highlights,"Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0217,Platformer Coin Highlights Variant Q,"Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0218,Platformer Coin Highlights Variant R,"Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0219,Platformer Coin Highlights Variant S,"Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0220,Platformer Coin Highlights Variant T,"Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0221,Platformer Coin Highlights Variant U,"Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0222,Platformer Coin Highlights Rotated Variant V,"Rotate the Level node to 0.37 radians. Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the rotated platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0223,Platformer Coin Highlights Rotated Variant X,"Rotate the Level node to -0.43 radians. Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the rotated platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0224,Platformer Coin Highlights Rotated Variant Y,"Rotate the Level node to 0.22 radians. Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the rotated platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0225,Platformer Coin Highlights Rotated Variant Z,"Rotate the Level node to -0.11 radians. Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the rotated platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0226,Platformer Coin Highlights Rotated Variant Z_1,"Rotate the Level node to 0.04 radians. Add a Node2D named CoinHighlights under the Level node. Inside CoinHighlights, create six semi-transparent circular Polygon2D nodes named CoinHighlight1 through CoinHighlight6. Place one very tight circle over each yellow star coin in the rotated platformer image so each highlight closely covers its coin with minimal spill outside the coin.",,0,,False,not_shader
task_0227,Platformer Star Highlight,"Keep the Level node aligned to the viewport with position (53, 5.5), scale (0.65, 0.65), and rotation 0. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0228,Platformer Star Highlight Variant B,"Keep the Level node aligned to the viewport with position (147.06, 123.832), scale (0.58, 0.58), and rotation -0.1 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0229,Platformer Star Highlight Variant C,"Keep the Level node aligned to the viewport with position (182.04, 28.342), scale (0.6, 0.6), and rotation 0.08 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0230,Platformer Star Highlight Variant D,"Keep the Level node aligned to the viewport with position (163.975, 154.92), scale (0.55, 0.55), and rotation -0.14 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0231,Platformer Star Highlight Variant E,"Keep the Level node aligned to the viewport with position (184.431, 4.461), scale (0.61, 0.61), and rotation 0.12 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0232,Platformer Star Highlight Variant F,"Keep the Level node aligned to the viewport with position (165.228, 108.717), scale (0.57, 0.57), and rotation -0.06 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0233,Platformer Star Highlight Variant G,"Keep the Level node aligned to the viewport with position (213.586, 3.171), scale (0.59, 0.59), and rotation 0.15 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0234,Platformer Star Highlight Variant H,"Keep the Level node aligned to the viewport with position (173.749, 180.879), scale (0.53, 0.53), and rotation -0.18 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0235,Platformer Star Highlight Variant I,"Keep the Level node aligned to the viewport with position (161.296, 41.702), scale (0.61, 0.61), and rotation 0.04 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0236,Platformer Star Highlight Variant J,"Keep the Level node aligned to the viewport with position (211.163, 22.665), scale (0.55, 0.55), and rotation 0.16 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0237,Platformer Star Highlight Variant K,"Keep the Level node aligned to the viewport with position (115.625, 61.995), scale (0.64, 0.64), and rotation -0.03 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named StarHighlights under the Level node. Inside StarHighlights, create a semi-transparent Polygon2D named StarHighlight. Shape and place the polygon so it matches the single yellow star collectible near the top of the platformer image as closely as possible, with minimal spill outside the star.",,0,,False,not_shader
task_0238,Platformer Gemstone Highlight Variant L,"Keep the Level node aligned to the viewport with position (53, 5.5), scale (0.65, 0.65), and rotation 0. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0239,Platformer Gemstone Highlight Variant M,"Keep the Level node aligned to the viewport with position (142.435, 133.737), scale (0.58, 0.58), and rotation -0.12 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0240,Platformer Gemstone Highlight Variant N,"Keep the Level node aligned to the viewport with position (170.225, 12.571), scale (0.62, 0.62), and rotation 0.09 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0241,Platformer Gemstone Highlight Variant O,"Keep the Level node aligned to the viewport with position (168.697, 168.035), scale (0.54, 0.54), and rotation -0.16 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0242,Platformer Gemstone Highlight Variant P,"Keep the Level node aligned to the viewport with position (202.751, 1.477), scale (0.6, 0.6), and rotation 0.14 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0243,Platformer Gemstone Highlight Variant Q,"Keep the Level node aligned to the viewport with position (176.049, 108.474), scale (0.56, 0.56), and rotation -0.05 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0244,Platformer Gemstone Highlight Variant R,"Keep the Level node aligned to the viewport with position (188.509, -25.555), scale (0.63, 0.63), and rotation 0.16 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0245,Platformer Gemstone Highlight Variant S,"Keep the Level node aligned to the viewport with position (180.812, 188.842), scale (0.52, 0.52), and rotation -0.19 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0246,Platformer Gemstone Highlight Variant T,"Keep the Level node aligned to the viewport with position (158.137, 46.505), scale (0.61, 0.61), and rotation 0.03 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0247,Platformer Gemstone Highlight Variant U,"Keep the Level node aligned to the viewport with position (252.652, 15.589), scale (0.55, 0.55), and rotation 0.18 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0248,Platformer Gemstone Highlight Variant V,"Keep the Level node aligned to the viewport with position (118.631, 56.766), scale (0.64, 0.64), and rotation -0.02 radians. Keep Sprite2D using assets/sprites/platformer_coins.jpg with centered set to false. Add a Node2D named GemstoneHighlights under the Level node. Inside GemstoneHighlights, create a semi-transparent Polygon2D named GemstoneHighlight. Shape and place the polygon so it closely covers the gemstone.",,0,,False,not_shader
task_0249,Tilemap Navigation Chase,"Restore the enemy chase setup in `res://main.tscn` so the existing `Enemy` `CharacterBody2D` is configured for obstacle-aware chasing toward the existing `Target` `Area2D`. Recreate `res://Enemy.gd`, attach it back to `Enemy`, export a `target: Node2D`, assign it to `../Target`, steer with `NavigationAgent2D.get_next_path_position()`, smooth motion with `velocity.lerp(...)`, and update `navigation_agent.target_position = target.global_position` from the timer callback. Restore an `Enemy/Navigation` `Node2D` containing a `NavigationAgent2D` and a `Timer` with `wait_time` `0.1`. Keep `Enemy` on collision layer `2`, set its motion mode to floating, keep `wall_min_slide_angle` at `0`, and keep the TileMap as a child of `NavigationRegion2D` with layer `0` named `Fence`, layer `1` named `Terrain`, and the terrain layer z-index at `-1` so the fence obstacle layout remains part of the restored navigation setup.",,0,,False,not_shader
